DATE,Q,S,TEMP,DO
28/02/2013 12:15:00,5.40,36.56,23.14,215.762
28/02/2013 12:30:09,5.40,36.56,23.15,215.721
28/02/2013 12:45:08,5.40,36.56,23.16,215.685
28/02/2013 13:00:08,5.40,36.56,23.17,215.652
28/02/2013 13:15:08,5.40,36.56,23.18,215.622
28/02/2013 13:30:07,5.40,36.56,23.18,215.594
28/02/2013 13:45:08,5.40,36.56,23.19,215.565
28/02/2013 14:00:08,5.40,36.56,23.20,215.537
28/02/2013 14:15:09,5.40,36.56,23.21,215.507
28/02/2013 14:30:01,5.40,36.56,23.22,215.478
28/02/2013 14:45:03,5.40,36.56,23.22,215.445
28/02/2013 15:00:06,5.40,36.56,23.23,215.413
28/02/2013 15:15:09,5.40,36.56,23.24,215.377
28/02/2013 15:30:03,5.40,36.56,23.25,215.339
28/02/2013 15:45:07,5.40,36.56,23.26,215.298
28/02/2013 16:00:02,5.40,36.56,23.28,215.246
28/02/2013 16:15:06,5.40,36.56,23.30,215.175
28/02/2013 16:30:00,5.40,36.56,23.33,215.052
28/02/2013 16:45:05,5.40,36.56,23.38,214.863
28/02/2013 17:00:09,5.40,36.56,23.43,214.688
28/02/2013 17:15:05,5.40,36.57,23.49,214.422
28/02/2013 17:30:00,5.40,36.57,23.60,214.030
28/02/2013 17:45:06,5.40,36.58,23.71,213.609
28/02/2013 18:00:02,5.40,36.58,23.79,213.289
28/02/2013 18:15:07,5.40,36.59,23.85,213.073
28/02/2013 18:30:03,5.40,36.59,23.88,212.946
28/02/2013 18:45:08,5.40,36.59,23.90,212.891
28/02/2013 19:00:03,5.40,36.59,23.90,212.897
28/02/2013 19:15:08,5.40,36.59,23.89,212.931
28/02/2013 19:30:03,5.40,36.59,23.88,212.966
28/02/2013 19:45:06,5.40,36.59,23.87,212.998
28/02/2013 20:00:00,5.40,36.59,23.86,213.029
28/02/2013 20:15:04,5.40,36.59,23.85,213.057
28/02/2013 20:30:07,5.40,36.59,23.85,213.089
28/02/2013 20:45:01,5.40,36.59,23.84,213.123
28/02/2013 21:00:04,5.40,36.59,23.83,213.160
28/02/2013 21:15:07,5.40,36.59,23.82,213.199
28/02/2013 21:30:09,5.40,36.59,23.80,213.239
28/02/2013 21:45:02,5.40,36.59,23.79,213.280
28/02/2013 22:00:04,5.40,36.59,23.78,213.321
28/02/2013 22:15:06,5.40,36.59,23.77,213.363
28/02/2013 22:30:07,5.40,36.59,23.76,213.405
28/02/2013 22:45:09,5.40,36.59,23.75,213.447
28/02/2013 23:00:01,5.40,36.59,23.74,213.488
28/02/2013 23:15:03,5.40,36.59,23.73,213.531
28/02/2013 23:30:05,5.40,36.59,23.71,213.584
28/02/2013 23:45:07,5.40,36.59,23.69,213.655
01/03/2013 00:00:09,5.40,36.59,23.67,213.731
01/03/2013 00:15:02,5.40,36.59,23.65,213.808
01/03/2013 00:30:04,5.40,36.59,23.63,213.887
01/03/2013 00:45:06,5.40,36.59,23.61,213.965
01/03/2013 01:00:09,5.40,36.59,23.59,214.044
01/03/2013 01:15:02,5.40,36.59,23.57,214.124
01/03/2013 01:30:05,5.40,36.59,23.54,214.204
01/03/2013 01:45:08,5.40,36.59,23.52,214.284
01/03/2013 02:00:03,5.40,36.59,23.50,214.363
01/03/2013 02:15:07,5.40,36.59,23.48,214.442
01/03/2013 02:30:02,5.40,36.59,23.46,214.521
01/03/2013 02:45:07,5.40,36.59,23.44,214.600
01/03/2013 03:00:03,5.40,36.59,23.42,214.680
01/03/2013 03:15:09,5.40,36.59,23.40,214.762
01/03/2013 03:30:06,5.40,36.59,23.38,214.842
01/03/2013 03:45:03,5.40,36.59,23.35,214.919
01/03/2013 04:00:00,5.40,36.59,23.34,214.993
01/03/2013 04:15:07,5.40,36.59,23.32,215.064
01/03/2013 04:30:05,5.40,36.59,23.30,215.134
01/03/2013 04:45:02,5.40,36.59,23.28,215.205
01/03/2013 05:00:09,5.40,36.59,23.26,215.276
01/03/2013 05:15:07,5.40,36.59,23.24,215.347
01/03/2013 05:30:04,5.40,36.58,23.22,215.417
01/03/2013 05:45:02,5.40,36.58,23.21,215.485
01/03/2013 06:00:08,5.40,36.58,23.19,215.552
01/03/2013 06:15:05,5.40,36.58,23.17,215.616
01/03/2013 06:30:02,5.40,36.58,23.16,215.675
01/03/2013 06:45:07,5.40,36.58,23.14,215.723
01/03/2013 07:00:03,5.40,36.58,23.13,215.762
01/03/2013 07:15:07,5.40,36.58,23.13,215.793
01/03/2013 07:30:02,5.40,36.58,23.12,215.814
01/03/2013 07:45:05,5.40,36.58,23.12,215.827
01/03/2013 08:00:08,5.40,36.58,23.12,215.825
01/03/2013 08:15:01,5.40,36.58,23.12,215.806
01/03/2013 08:30:03,5.40,36.58,23.13,215.780
01/03/2013 08:45:05,5.40,36.58,23.14,215.750
01/03/2013 09:00:06,5.40,36.58,23.15,215.716
01/03/2013 09:15:07,5.40,36.57,23.16,215.679
01/03/2013 09:30:07,5.40,36.57,23.17,215.641
01/03/2013 09:45:07,5.40,36.57,23.18,215.604
01/03/2013 10:00:06,5.40,36.57,23.19,215.570
01/03/2013 10:15:05,5.40,36.57,23.20,215.539
01/03/2013 10:30:04,5.40,36.57,23.20,215.506
01/03/2013 10:45:03,5.40,36.57,23.21,215.473
01/03/2013 11:00:01,5.40,36.57,23.22,215.447
01/03/2013 11:15:08,5.40,36.57,23.23,215.425
01/03/2013 11:30:06,5.40,36.56,23.23,215.408
01/03/2013 11:45:04,5.40,36.56,23.24,215.394
01/03/2013 12:00:02,5.40,36.56,23.24,215.383
01/03/2013 12:15:09,5.40,36.56,23.24,215.373
01/03/2013 12:30:07,5.40,36.56,23.25,215.361
01/03/2013 12:45:05,5.40,36.56,23.25,215.347
01/03/2013 13:00:03,5.40,36.56,23.25,215.331
01/03/2013 13:15:01,5.40,36.56,23.26,215.314
01/03/2013 13:30:09,5.40,36.56,23.26,215.293
01/03/2013 13:45:08,5.40,36.56,23.27,215.267
01/03/2013 14:00:07,5.40,36.56,23.28,215.237
01/03/2013 14:15:07,5.40,36.56,23.29,215.202
01/03/2013 14:30:07,5.40,36.56,23.30,215.162
01/03/2013 14:45:08,5.40,36.56,23.31,215.104
01/03/2013 15:00:00,5.40,36.56,23.34,215.013
01/03/2013 15:15:02,5.40,36.56,23.38,214.854
01/03/2013 15:30:04,5.40,36.57,23.43,214.672
01/03/2013 15:45:07,5.40,36.57,23.50,214.387
01/03/2013 16:00:01,5.40,36.57,23.62,213.940
01/03/2013 16:15:05,5.40,36.58,23.77,213.383
01/03/2013 16:30:09,5.40,36.58,23.90,212.887
01/03/2013 16:45:04,5.40,36.59,24.00,212.521
01/03/2013 17:00:09,5.40,36.59,24.07,212.280
01/03/2013 17:15:05,5.40,36.59,24.11,212.126
01/03/2013 17:30:02,5.40,36.59,24.13,212.047
01/03/2013 17:45:08,5.40,36.59,24.13,212.022
01/03/2013 18:00:05,5.40,36.60,24.13,212.032
01/03/2013 18:15:02,5.40,36.60,24.12,212.076
01/03/2013 18:30:08,5.40,36.60,24.10,212.131
01/03/2013 18:45:05,5.40,36.60,24.09,212.181
01/03/2013 19:00:02,5.40,36.60,24.08,212.223
01/03/2013 19:15:08,5.40,36.60,24.07,212.261
01/03/2013 19:30:05,5.40,36.60,24.06,212.294
01/03/2013 19:45:01,5.40,36.60,24.05,212.325
01/03/2013 20:00:07,5.40,36.60,24.04,212.356
01/03/2013 20:15:03,5.40,36.60,24.03,212.387
01/03/2013 20:30:09,5.40,36.60,24.03,212.421
01/03/2013 20:45:06,5.40,36.60,24.02,212.457
01/03/2013 21:00:02,5.40,36.60,24.00,212.501
01/03/2013 21:15:08,5.40,36.60,23.99,212.556
01/03/2013 21:30:04,5.40,36.60,23.97,212.624
01/03/2013 21:45:00,5.40,36.60,23.95,212.706
01/03/2013 22:00:05,5.40,36.59,23.92,212.808
01/03/2013 22:15:01,5.40,36.59,23.89,212.938
01/03/2013 22:30:07,5.40,36.59,23.85,213.076
01/03/2013 22:45:02,5.40,36.59,23.81,213.215
01/03/2013 23:00:08,5.40,36.59,23.77,213.357
01/03/2013 23:15:04,5.40,36.59,23.74,213.497
01/03/2013 23:30:09,5.40,36.59,23.70,213.629
01/03/2013 23:45:05,5.40,36.59,23.67,213.752
02/03/2013 00:00:01,5.40,36.59,23.64,213.869
02/03/2013 00:15:06,5.40,36.59,23.61,213.979
02/03/2013 00:30:02,5.40,36.59,23.58,214.082
02/03/2013 00:45:08,5.40,36.59,23.55,214.184
02/03/2013 01:00:04,5.40,36.59,23.52,214.285
02/03/2013 01:15:00,5.40,36.59,23.50,214.388
02/03/2013 01:30:06,5.40,36.59,23.47,214.495
02/03/2013 01:45:03,5.40,36.59,23.44,214.599
02/03/2013 02:00:09,5.40,36.59,23.41,214.702
02/03/2013 02:15:06,5.40,36.59,23.39,214.802
02/03/2013 02:30:03,5.40,36.59,23.36,214.894
02/03/2013 02:45:01,5.40,36.59,23.34,214.978
02/03/2013 03:00:09,5.40,36.59,23.32,215.055
02/03/2013 03:15:07,5.40,36.59,23.30,215.123
02/03/2013 03:30:05,5.40,36.59,23.29,215.183
02/03/2013 03:45:04,5.40,36.59,23.27,215.239
02/03/2013 04:00:03,5.40,36.59,23.26,215.289
02/03/2013 04:15:02,5.40,36.59,23.24,215.337
02/03/2013 04:30:02,5.40,36.59,23.23,215.383
02/03/2013 04:45:01,5.40,36.59,23.22,215.429
02/03/2013 05:00:01,5.40,36.59,23.21,215.475
02/03/2013 05:15:00,5.40,36.59,23.19,215.521
02/03/2013 05:30:00,5.40,36.59,23.18,215.566
02/03/2013 05:45:09,5.40,36.59,23.17,215.609
02/03/2013 06:00:08,5.40,36.59,23.16,215.649
02/03/2013 06:15:07,5.40,36.59,23.15,215.688
02/03/2013 06:30:05,5.40,36.59,23.14,215.721
02/03/2013 06:45:03,5.40,36.59,23.13,215.750
02/03/2013 07:00:01,5.40,36.59,23.13,215.773
02/03/2013 07:15:07,5.40,36.59,23.12,215.792
02/03/2013 07:30:04,5.40,36.59,23.12,215.804
02/03/2013 07:45:00,5.40,36.59,23.12,215.807
02/03/2013 08:00:06,5.40,36.59,23.12,215.802
02/03/2013 08:15:01,5.40,36.59,23.12,215.790
02/03/2013 08:30:05,5.40,36.59,23.13,215.771
02/03/2013 08:45:09,5.40,36.59,23.14,215.745
02/03/2013 09:00:02,5.40,36.59,23.15,215.710
02/03/2013 09:15:05,5.40,36.58,23.16,215.663
02/03/2013 09:30:07,5.40,36.58,23.17,215.614
02/03/2013 09:45:00,5.40,36.58,23.18,215.566
02/03/2013 10:00:02,5.40,36.58,23.20,215.518
02/03/2013 10:15:03,5.40,36.58,23.21,215.473
02/03/2013 10:30:04,5.40,36.58,23.22,215.430
02/03/2013 10:45:05,5.40,36.58,23.23,215.388
02/03/2013 11:00:06,5.40,36.58,23.24,215.349
02/03/2013 11:15:06,5.40,36.58,23.25,215.314
02/03/2013 11:30:06,5.40,36.58,23.26,215.280
02/03/2013 11:45:06,5.40,36.58,23.27,215.244
02/03/2013 12:00:06,5.40,36.58,23.28,215.200
02/03/2013 12:15:06,5.40,36.58,23.30,215.141
02/03/2013 12:30:05,5.40,36.58,23.32,215.048
02/03/2013 12:45:05,5.40,36.58,23.36,214.905
02/03/2013 13:00:05,5.40,36.58,23.41,214.730
02/03/2013 13:15:05,5.40,36.58,23.45,214.562
02/03/2013 13:30:05,5.40,36.59,23.50,214.386
02/03/2013 13:45:05,5.40,36.59,23.55,214.185
02/03/2013 14:00:05,5.40,36.59,23.61,213.961
02/03/2013 14:15:05,5.40,36.59,23.67,213.726
02/03/2013 14:30:05,5.40,36.59,23.73,213.536
02/03/2013 14:45:06,5.40,36.59,23.77,213.378
02/03/2013 15:00:07,5.40,36.59,23.81,213.234
02/03/2013 15:15:09,5.40,36.59,23.84,213.106
02/03/2013 15:30:02,5.40,36.59,23.87,212.997
02/03/2013 15:45:05,5.40,36.59,23.90,212.901
02/03/2013 16:00:09,5.40,36.59,23.92,212.820
02/03/2013 16:15:03,5.40,36.59,23.93,212.762
02/03/2013 16:30:08,5.40,36.59,23.95,212.717
02/03/2013 16:45:04,5.40,36.60,23.95,212.692
02/03/2013 17:00:00,5.40,36.60,23.95,212.695
02/03/2013 17:15:07,5.40,36.60,23.95,212.712
02/03/2013 17:30:05,5.40,36.60,23.94,212.738
02/03/2013 17:45:03,5.40,36.60,23.93,212.775
02/03/2013 18:00:02,5.40,36.60,23.92,212.821
02/03/2013 18:15:02,5.40,36.60,23.90,212.887
02/03/2013 18:30:01,5.40,36.60,23.88,212.968
02/03/2013 18:45:00,5.40,36.60,23.85,213.050
02/03/2013 19:00:09,5.40,36.60,23.83,213.133
02/03/2013 19:15:08,5.40,36.60,23.81,213.218
02/03/2013 19:30:08,5.40,36.60,23.79,213.302
02/03/2013 19:45:08,5.40,36.60,23.76,213.385
02/03/2013 20:00:08,5.40,36.60,23.74,213.471
02/03/2013 20:15:08,5.40,36.60,23.72,213.552
02/03/2013 20:30:08,5.40,36.60,23.70,213.632
02/03/2013 20:45:08,5.40,36.60,23.68,213.707
02/03/2013 21:00:08,5.40,36.60,23.66,213.778
02/03/2013 21:15:07,5.40,36.60,23.64,213.846
02/03/2013 21:30:07,5.40,36.60,23.62,213.912
02/03/2013 21:45:07,5.40,36.60,23.60,213.976
02/03/2013 22:00:07,5.40,36.60,23.59,214.039
02/03/2013 22:15:06,5.40,36.60,23.57,214.102
02/03/2013 22:30:06,5.40,36.60,23.55,214.162
02/03/2013 22:45:06,5.40,36.60,23.54,214.222
02/03/2013 23:00:06,5.40,36.60,23.52,214.282
02/03/2013 23:15:06,5.40,36.60,23.50,214.342
02/03/2013 23:30:05,5.40,36.60,23.49,214.399
02/03/2013 23:45:05,5.40,36.60,23.48,214.448
03/03/2013 00:00:05,5.40,36.60,23.46,214.492
03/03/2013 00:15:06,5.40,36.60,23.45,214.533
03/03/2013 00:30:06,5.40,36.60,23.44,214.573
03/03/2013 00:45:06,5.40,36.60,23.43,214.612
03/03/2013 01:00:06,5.40,36.60,23.42,214.651
03/03/2013 01:15:07,5.40,36.60,23.41,214.688
03/03/2013 01:30:07,5.40,36.60,23.40,214.724
03/03/2013 01:45:08,5.40,36.60,23.39,214.756
03/03/2013 02:00:08,5.40,36.60,23.39,214.785
03/03/2013 02:15:09,5.40,36.60,23.38,214.810
03/03/2013 02:30:01,5.40,36.60,23.37,214.835
03/03/2013 02:45:02,5.40,36.60,23.37,214.861
03/03/2013 03:00:03,5.40,36.60,23.36,214.890
03/03/2013 03:15:04,5.40,36.60,23.35,214.922
03/03/2013 03:30:05,5.40,36.60,23.34,214.954
03/03/2013 03:45:07,5.40,36.60,23.33,214.984
03/03/2013 04:00:08,5.40,36.60,23.33,215.013
03/03/2013 04:15:00,5.40,36.60,23.32,215.041
03/03/2013 04:30:02,5.40,36.60,23.31,215.071
03/03/2013 04:45:03,5.40,36.60,23.30,215.105
03/03/2013 05:00:05,5.40,36.60,23.29,215.140
03/03/2013 05:15:07,5.40,36.60,23.28,215.177
03/03/2013 05:30:08,5.40,36.60,23.27,215.214
03/03/2013 05:45:00,5.40,36.60,23.26,215.250
03/03/2013 06:00:01,5.40,36.60,23.25,215.286
03/03/2013 06:15:02,5.40,36.60,23.24,215.323
03/03/2013 06:30:02,5.40,36.60,23.23,215.356
03/03/2013 06:45:02,5.40,36.60,23.23,215.382
03/03/2013 07:00:01,5.40,36.60,23.22,215.402
03/03/2013 07:15:09,5.40,36.60,23.22,215.416
03/03/2013 07:30:08,5.40,36.60,23.22,215.422
03/03/2013 07:45:06,5.40,36.60,23.22,215.418
03/03/2013 08:00:03,5.40,36.60,23.22,215.405
03/03/2013 08:15:00,5.40,36.60,23.23,215.384
03/03/2013 08:30:06,5.40,36.60,23.24,215.348
03/03/2013 08:45:02,5.40,36.60,23.25,215.297
03/03/2013 09:00:06,5.40,36.60,23.27,215.239
03/03/2013 09:15:01,5.40,36.60,23.28,215.177
03/03/2013 09:30:04,5.40,36.60,23.30,215.111
03/03/2013 09:45:07,5.40,36.60,23.32,215.044
03/03/2013 10:00:01,5.40,36.60,23.34,214.978
03/03/2013 10:15:03,5.40,36.60,23.35,214.910
03/03/2013 10:30:05,5.40,36.60,23.37,214.838
03/03/2013 10:45:06,5.40,36.60,23.39,214.758
03/03/2013 11:00:08,5.40,36.60,23.42,214.668
03/03/2013 11:15:09,5.40,36.60,23.45,214.566
03/03/2013 11:30:00,5.40,36.60,23.48,214.450
03/03/2013 11:45:01,5.40,36.60,23.51,214.324
03/03/2013 12:00:01,5.40,36.60,23.54,214.197
03/03/2013 12:15:01,5.40,36.60,23.58,214.072
03/03/2013 12:30:01,5.40,36.60,23.61,213.954
03/03/2013 12:45:00,5.40,36.60,23.64,213.845
03/03/2013 13:00:09,5.40,36.60,23.66,213.746
03/03/2013 13:15:08,5.40,36.60,23.69,213.658
03/03/2013 13:30:07,5.40,36.60,23.71,213.575
03/03/2013 13:45:06,5.40,36.60,23.73,213.487
03/03/2013 14:00:05,5.40,36.60,23.76,213.382
03/03/2013 14:15:04,5.40,36.60,23.80,213.249
03/03/2013 14:30:03,5.40,36.60,23.84,213.084
03/03/2013 14:45:03,5.40,36.60,23.89,212.897
03/03/2013 15:00:02,5.40,36.60,23.94,212.728
03/03/2013 15:15:02,5.40,36.60,23.98,212.588
03/03/2013 15:30:02,5.40,36.60,24.01,212.481
03/03/2013 15:45:02,5.40,36.60,24.03,212.397
03/03/2013 16:00:03,5.40,36.60,24.05,212.325
03/03/2013 16:15:05,5.40,36.60,24.07,212.262
03/03/2013 16:30:06,5.40,36.60,24.08,212.206
03/03/2013 16:45:09,5.40,36.60,24.10,212.153
03/03/2013 17:00:02,5.40,36.60,24.11,212.104
03/03/2013 17:15:06,5.40,36.61,24.12,212.059
03/03/2013 17:30:09,5.40,36.61,24.13,212.020
03/03/2013 17:45:04,5.40,36.61,24.14,211.991
03/03/2013 18:00:08,5.40,36.61,24.14,211.974
03/03/2013 18:15:04,5.40,36.61,24.15,211.967
03/03/2013 18:30:09,5.40,36.61,24.15,211.969
03/03/2013 18:45:05,5.40,36.61,24.14,211.991
03/03/2013 19:00:01,5.40,36.61,24.13,212.023
03/03/2013 19:15:07,5.40,36.61,24.12,212.058
03/03/2013 19:30:04,5.40,36.61,24.11,212.093
03/03/2013 19:45:01,5.40,36.61,24.10,212.129
03/03/2013 20:00:08,5.40,36.61,24.09,212.162
03/03/2013 20:15:06,5.40,36.61,24.08,212.193
03/03/2013 20:30:05,5.40,36.61,24.08,212.220
03/03/2013 20:45:03,5.40,36.61,24.07,212.250
03/03/2013 21:00:01,5.40,36.61,24.06,212.281
03/03/2013 21:15:09,5.40,36.61,24.05,212.313
03/03/2013 21:30:08,5.40,36.61,24.04,212.347
03/03/2013 21:45:07,5.40,36.61,24.03,212.382
03/03/2013 22:00:06,5.40,36.61,24.02,212.416
03/03/2013 22:15:06,5.40,36.61,24.01,212.451
03/03/2013 22:30:06,5.40,36.61,24.00,212.486
03/03/2013 22:45:06,5.40,36.61,23.99,212.521
03/03/2013 23:00:07,5.40,36.61,23.98,212.556
03/03/2013 23:15:07,5.40,36.61,23.98,212.591
03/03/2013 23:30:08,5.40,36.61,23.97,212.626
03/03/2013 23:45:08,5.40,36.61,23.96,212.662
04/03/2013 00:00:09,5.40,36.61,23.95,212.697
04/03/2013 00:15:01,5.40,36.61,23.94,212.733
04/03/2013 00:30:02,5.40,36.61,23.93,212.770
04/03/2013 00:45:04,5.40,36.61,23.92,212.809
04/03/2013 01:00:05,5.40,36.61,23.91,212.849
04/03/2013 01:15:07,5.40,36.61,23.89,212.893
04/03/2013 01:30:08,5.40,36.61,23.88,212.938
04/03/2013 01:45:00,5.40,36.61,23.87,212.985
04/03/2013 02:00:02,5.40,36.61,23.86,213.034
04/03/2013 02:15:03,5.40,36.61,23.84,213.086
04/03/2013 02:30:04,5.40,36.61,23.83,213.141
04/03/2013 02:45:05,5.40,36.61,23.81,213.197
04/03/2013 03:00:06,5.40,36.61,23.80,213.253
04/03/2013 03:15:07,5.40,36.61,23.78,213.311
04/03/2013 03:30:07,5.40,36.61,23.76,213.370
04/03/2013 03:45:08,5.40,36.61,23.75,213.432
04/03/2013 04:00:09,5.40,36.61,23.73,213.496
04/03/2013 04:15:09,5.40,36.61,23.71,213.563
04/03/2013 04:30:00,5.40,36.61,23.69,213.633
04/03/2013 04:45:00,5.40,36.61,23.67,213.706
04/03/2013 05:00:09,5.40,36.61,23.65,213.781
04/03/2013 05:15:09,5.40,36.61,23.63,213.853
04/03/2013 05:30:08,5.40,36.61,23.61,213.924
04/03/2013 05:45:06,5.40,36.61,23.60,213.993
04/03/2013 06:00:04,5.40,36.61,23.58,214.063
04/03/2013 06:15:02,5.40,36.61,23.56,214.132
04/03/2013 06:30:09,5.40,36.61,23.54,214.194
04/03/2013 06:45:06,5.40,36.61,23.53,214.239
04/03/2013 07:00:02,5.40,36.61,23.52,214.271
04/03/2013 07:15:08,5.40,36.61,23.51,214.298
04/03/2013 07:30:03,5.40,36.61,23.51,214.322
04/03/2013 07:45:06,5.40,36.61,23.50,214.343
04/03/2013 08:00:09,5.40,36.61,23.50,214.361
04/03/2013 08:15:02,5.40,36.61,23.49,214.375
04/03/2013 08:30:03,5.40,36.61,23.49,214.385
04/03/2013 08:45:04,5.40,36.61,23.49,214.394
04/03/2013 09:00:03,5.40,36.61,23.49,214.403
04/03/2013 09:15:03,5.40,36.61,23.48,214.410
04/03/2013 09:30:01,5.40,36.61,23.48,214.413
04/03/2013 09:45:08,5.40,36.61,23.48,214.411
04/03/2013 10:00:06,5.40,36.61,23.49,214.406
04/03/2013 10:15:03,5.40,36.61,23.49,214.397
04/03/2013 10:30:09,5.40,36.61,23.49,214.382
04/03/2013 10:45:05,5.40,36.61,23.50,214.364
04/03/2013 11:00:01,5.40,36.61,23.50,214.342
04/03/2013 11:15:05,5.40,36.61,23.51,214.316
04/03/2013 11:30:00,5.40,36.61,23.52,214.289
04/03/2013 11:45:04,5.40,36.61,23.52,214.261
04/03/2013 12:00:08,5.40,36.61,23.53,214.233
04/03/2013 12:15:02,5.40,36.61,23.54,214.207
04/03/2013 12:30:06,5.40,36.61,23.55,214.181
04/03/2013 12:45:09,5.40,36.61,23.55,214.156
04/03/2013 13:00:02,5.40,36.61,23.56,214.133
04/03/2013 13:15:05,5.40,36.61,23.57,214.110
04/03/2013 13:30:07,5.40,36.61,23.57,214.088
04/03/2013 13:45:00,5.40,36.61,23.58,214.067
04/03/2013 14:00:03,5.40,36.61,23.58,214.048
04/03/2013 14:15:05,5.40,36.61,23.59,214.029
04/03/2013 14:30:07,5.40,36.61,23.59,214.009
04/03/2013 14:45:09,5.40,36.61,23.60,213.985
04/03/2013 15:00:02,5.40,36.61,23.61,213.956
04/03/2013 15:15:04,5.40,36.61,23.62,213.921
04/03/2013 15:30:06,5.40,36.61,23.63,213.885
04/03/2013 15:45:08,5.40,36.61,23.64,213.848
04/03/2013 16:00:02,5.40,36.61,23.65,213.812
04/03/2013 16:15:05,5.40,36.61,23.65,213.778
04/03/2013 16:30:08,5.40,36.61,23.66,213.746
04/03/2013 16:45:02,5.40,36.61,23.67,213.720
04/03/2013 17:00:06,5.40,36.61,23.68,213.700
04/03/2013 17:15:01,5.40,36.61,23.68,213.687
04/03/2013 17:30:06,5.40,36.61,23.68,213.681
04/03/2013 17:45:02,5.40,36.61,23.68,213.682
04/03/2013 18:00:08,5.40,36.61,23.68,213.690
04/03/2013 18:15:05,5.40,36.61,23.67,213.704
04/03/2013 18:30:03,5.40,36.61,23.67,213.730
04/03/2013 18:45:01,5.40,36.61,23.66,213.769
04/03/2013 19:00:00,5.40,36.61,23.65,213.810
04/03/2013 19:15:09,5.40,36.61,23.63,213.854
04/03/2013 19:30:08,5.40,36.61,23.62,213.898
04/03/2013 19:45:08,5.40,36.61,23.61,213.941
04/03/2013 20:00:07,5.40,36.61,23.60,213.983
04/03/2013 20:15:08,5.40,36.61,23.59,214.025
04/03/2013 20:30:09,5.40,36.61,23.58,214.066
04/03/2013 20:45:01,5.40,36.61,23.57,214.107
04/03/2013 21:00:03,5.40,36.61,23.55,214.147
04/03/2013 21:15:05,5.40,36.61,23.54,214.186
04/03/2013 21:30:09,5.40,36.61,23.53,214.225
04/03/2013 21:45:03,5.40,36.61,23.52,214.264
04/03/2013 22:00:06,5.40,36.61,23.51,214.305
04/03/2013 22:15:01,5.40,36.61,23.50,214.348
04/03/2013 22:30:05,5.40,36.61,23.49,214.392
04/03/2013 22:45:01,5.40,36.61,23.48,214.437
04/03/2013 23:00:07,5.40,36.61,23.46,214.485
04/03/2013 23:15:03,5.40,36.61,23.45,214.533
04/03/2013 23:30:01,5.40,36.61,23.44,214.583
04/03/2013 23:45:08,5.40,36.61,23.42,214.632
05/03/2013 00:00:06,5.40,36.61,23.41,214.679
05/03/2013 00:15:04,5.40,36.61,23.40,214.723
05/03/2013 00:30:03,5.40,36.61,23.39,214.768
05/03/2013 00:45:02,5.40,36.61,23.37,214.816
05/03/2013 01:00:01,5.40,36.61,23.36,214.866
05/03/2013 01:15:01,5.40,36.61,23.35,214.922
05/03/2013 01:30:01,5.40,36.61,23.33,214.982
05/03/2013 01:45:01,5.40,36.61,23.31,215.040
05/03/2013 02:00:01,5.40,36.61,23.30,215.093
05/03/2013 02:15:01,5.40,36.61,23.29,215.142
05/03/2013 02:30:01,5.40,36.61,23.28,215.185
05/03/2013 02:45:02,5.40,36.61,23.26,215.225
05/03/2013 03:00:02,5.40,36.61,23.26,215.261
05/03/2013 03:15:02,5.40,36.61,23.25,215.292
05/03/2013 03:30:03,5.40,36.61,23.24,215.319
05/03/2013 03:45:03,5.40,36.61,23.23,215.343
05/03/2013 04:00:03,5.40,36.61,23.23,215.365
05/03/2013 04:15:03,5.40,36.61,23.22,215.386
05/03/2013 04:30:03,5.40,36.61,23.22,215.409
05/03/2013 04:45:03,5.40,36.62,23.21,215.438
05/03/2013 05:00:03,5.40,36.62,23.20,215.470
05/03/2013 05:15:02,5.40,36.62,23.19,215.506
05/03/2013 05:30:01,5.40,36.62,23.18,215.544
05/03/2013 05:45:00,5.40,36.62,23.17,215.580
05/03/2013 06:00:08,5.40,36.62,23.16,215.613
05/03/2013 06:15:07,5.40,36.62,23.15,215.641
05/03/2013 06:30:05,5.40,36.62,23.15,215.663
05/03/2013 06:45:03,5.40,36.62,23.14,215.678
05/03/2013 07:00:01,5.40,36.62,23.14,215.691
05/03/2013 07:15:07,5.40,36.62,23.14,215.703
05/03/2013 07:30:04,5.40,36.62,23.14,215.704
05/03/2013 07:45:00,5.40,36.62,23.14,215.693
05/03/2013 08:00:05,5.40,36.62,23.14,215.673
05/03/2013 08:15:01,5.40,36.62,23.15,215.644
05/03/2013 08:30:05,5.40,36.62,23.16,215.609
05/03/2013 08:45:09,5.40,36.62,23.17,215.570
05/03/2013 09:00:03,5.40,36.62,23.18,215.528
05/03/2013 09:15:06,5.40,36.62,23.20,215.481
05/03/2013 09:30:09,5.40,36.62,23.21,215.431
05/03/2013 09:45:01,5.40,36.62,23.22,215.381
05/03/2013 10:00:02,5.40,36.62,23.24,215.327
05/03/2013 10:15:03,5.40,36.62,23.25,215.270
05/03/2013 10:30:04,5.40,36.62,23.27,215.210
05/03/2013 10:45:04,5.40,36.62,23.28,215.145
05/03/2013 11:00:04,5.40,36.62,23.30,215.078
05/03/2013 11:15:04,5.40,36.62,23.32,215.009
05/03/2013 11:30:04,5.40,36.62,23.34,214.939
05/03/2013 11:45:03,5.40,36.62,23.36,214.860
05/03/2013 12:00:02,5.40,36.62,23.39,214.766
05/03/2013 12:15:01,5.40,36.62,23.41,214.665
05/03/2013 12:30:09,5.40,36.62,23.44,214.557
