Date,Q,Salt,Temp,Ones,Zeros,DO
14/01/2013 05:00:00,2.5,61.4,26.21,1,0,182.2
14/01/2013 08:00:00,2.5,61.4,26.2,1,0,182.24
14/01/2013 11:00:00,2.5,61.4,26.4,1,0,181.66
14/01/2013 14:00:00,2.5,61.4,26.8,1,0,180.55
14/01/2013 17:00:00,2.5,61.4,27.09,1,0,179.72
14/01/2013 20:00:00,2.5,61.4,27.16,1,0,179.53
14/01/2013 23:00:00,2.5,61.4,27.14,1,0,179.6
15/01/2013 02:00:00,2.5,61.4,27.12,1,0,179.66
15/01/2013 05:00:00,2.5,61.4,27.1,1,0,179.71
15/01/2013 08:00:00,2.5,61.4,27.1,1,0,179.7
15/01/2013 11:00:00,2.5,61.4,27.31,1,0,179.11
15/01/2013 14:00:00,2.5,61.4,27.66,1,0,178.15
15/01/2013 17:00:00,2.5,61.4,27.93,1,0,177.41
15/01/2013 20:00:00,2.5,61.4,27.96,1,0,177.33
15/01/2013 23:00:00,2.5,61.4,27.81,1,0,177.74
16/01/2013 02:00:00,2.5,61.4,27.61,1,0,178.3
16/01/2013 05:00:00,2.5,61.4,27.37,1,0,178.95
16/01/2013 08:00:00,2.5,61.4,27.15,1,0,179.57
16/01/2013 11:00:00,2.5,61.4,27.1,1,0,179.7
16/01/2013 14:00:00,2.5,61.4,27.2,1,0,179.42
16/01/2013 17:00:00,2.5,61.4,27.24,1,0,179.32
16/01/2013 20:00:00,2.5,61.4,27.13,1,0,179.62
16/01/2013 23:00:00,2.5,61.4,26.94,1,0,180.15
17/01/2013 02:00:00,2.5,61.4,26.75,1,0,180.69
17/01/2013 05:00:00,2.5,61.4,26.56,1,0,181.21
17/01/2013 08:00:00,2.5,61.4,26.39,1,0,181.69
17/01/2013 11:00:00,2.5,61.4,26.48,1,0,181.44
17/01/2013 14:00:00,2.5,61.4,26.76,1,0,180.65
17/01/2013 17:00:00,2.5,61.4,26.86,1,0,180.36
17/01/2013 20:00:00,2.5,61.4,26.62,1,0,181.06
17/01/2013 23:00:00,2.5,61.4,26.27,1,0,182.04
18/01/2013 02:00:00,2.5,61.4,25.98,1,0,182.86
18/01/2013 05:00:00,2.5,61.4,25.73,1,0,183.59
18/01/2013 08:00:00,2.5,61.4,25.65,1,0,183.84
18/01/2013 11:00:00,2.5,61.4,25.88,1,0,183.15
18/01/2013 14:00:00,2.5,61.4,26.28,1,0,182.01
18/01/2013 17:00:00,2.5,61.4,26.49,1,0,181.41
18/01/2013 20:00:00,2.5,61.4,26.39,1,0,181.7
18/01/2013 23:00:00,2.5,61.4,26.14,1,0,182.42
19/01/2013 02:00:00,2.5,61.4,25.86,1,0,183.23
19/01/2013 05:00:00,2.5,61.4,25.6,1,0,183.97
19/01/2013 08:00:00,2.5,61.4,25.47,1,0,184.36
19/01/2013 11:00:00,2.5,61.4,25.75,1,0,183.55
19/01/2013 14:00:00,2.5,61.4,26.18,1,0,182.3
19/01/2013 17:00:00,2.5,61.4,26.42,1,0,181.61
19/01/2013 20:00:00,2.5,61.4,26.31,1,0,181.92
19/01/2013 23:00:00,2.5,61.4,26.07,1,0,182.61
20/01/2013 02:00:00,2.5,61.4,25.88,1,0,183.16
20/01/2013 05:00:00,2.5,61.4,25.71,1,0,183.64
20/01/2013 08:00:00,2.5,61.4,25.63,1,0,183.9
20/01/2013 11:00:00,2.5,61.4,25.93,1,0,183.02
20/01/2013 14:00:00,2.5,61.4,26.3,1,0,181.96
20/01/2013 17:00:00,2.5,61.4,26.54,1,0,181.27
20/01/2013 20:00:00,2.5,61.4,26.47,1,0,181.48
20/01/2013 23:00:00,2.5,61.4,26.23,1,0,182.15
21/01/2013 02:00:00,2.5,61.4,26.02,1,0,182.77
21/01/2013 05:00:00,2.5,61.4,25.81,1,0,183.35
21/01/2013 08:00:00,2.5,61.4,25.71,1,0,183.65
21/01/2013 11:00:00,2.5,61.4,25.94,1,0,182.98
21/01/2013 14:00:00,2.5,61.4,26.33,1,0,181.88
21/01/2013 17:00:00,2.5,61.4,26.53,1,0,181.3
21/01/2013 20:00:00,2.5,61.4,26.41,1,0,181.65
21/01/2013 23:00:00,2.5,61.4,26.17,1,0,182.34
22/01/2013 02:00:00,2.5,61.4,25.91,1,0,183.07
22/01/2013 05:00:00,2.5,61.4,25.68,1,0,183.75
22/01/2013 08:00:00,2.5,61.4,25.57,1,0,184.06
22/01/2013 11:00:00,2.5,61.4,25.83,1,0,183.3
22/01/2013 14:00:00,2.5,61.4,26.25,1,0,182.1
22/01/2013 17:00:00,2.5,61.4,26.49,1,0,181.43
22/01/2013 20:00:00,2.5,61.4,26.4,1,0,181.66
22/01/2013 23:00:00,2.5,61.4,26.17,1,0,182.32
23/01/2013 02:00:00,2.5,61.4,25.98,1,0,182.88
23/01/2013 05:00:00,2.5,61.4,25.82,1,0,183.34
23/01/2013 08:00:00,2.5,61.4,25.75,1,0,183.55
23/01/2013 11:00:00,2.5,61.4,25.96,1,0,182.93
23/01/2013 14:00:00,2.5,61.4,26.32,1,0,181.9
23/01/2013 17:00:00,2.5,61.4,26.47,1,0,181.47
23/01/2013 20:00:00,2.5,61.4,26.27,1,0,182.05
23/01/2013 23:00:00,2.5,61.4,25.95,1,0,182.95
24/01/2013 02:00:00,2.5,61.4,25.71,1,0,183.65
24/01/2013 05:00:00,2.5,61.4,25.54,1,0,184.15
24/01/2013 08:00:00,2.5,61.4,25.49,1,0,184.31
24/01/2013 11:00:00,2.5,61.4,25.67,1,0,183.77
24/01/2013 14:00:00,2.5,61.4,26.08,1,0,182.6
24/01/2013 17:00:00,2.5,61.4,26.24,1,0,182.13
24/01/2013 20:00:00,2.5,61.4,26.05,1,0,182.67
24/01/2013 23:00:00,2.5,61.4,25.78,1,0,183.45
25/01/2013 02:00:00,2.5,61.4,25.52,1,0,184.21
25/01/2013 05:00:00,2.5,61.4,25.27,1,0,184.93
25/01/2013 08:00:00,2.5,61.4,25.12,1,0,185.37
25/01/2013 11:00:00,2.5,61.4,25.36,1,0,184.68
25/01/2013 14:00:00,2.5,61.4,25.8,1,0,183.39
25/01/2013 17:00:00,2.5,61.4,26.05,1,0,182.69
25/01/2013 20:00:00,2.5,61.4,25.89,1,0,183.14
25/01/2013 23:00:00,2.5,61.4,25.65,1,0,183.83
26/01/2013 02:00:00,2.5,61.4,25.42,1,0,184.51
26/01/2013 05:00:00,2.5,61.4,25.2,1,0,185.16
26/01/2013 08:00:00,2.5,61.4,25.07,1,0,185.52
26/01/2013 11:00:00,2.5,61.4,25.32,1,0,184.8
26/01/2013 14:00:00,2.5,61.4,25.79,1,0,183.43
26/01/2013 17:00:00,2.5,61.4,26.04,1,0,182.69
26/01/2013 20:00:00,2.5,61.4,25.94,1,0,182.98
26/01/2013 23:00:00,2.5,61.4,25.72,1,0,183.64
27/01/2013 02:00:00,2.5,61.4,25.52,1,0,184.22
27/01/2013 05:00:00,2.5,61.4,25.34,1,0,184.73
27/01/2013 08:00:00,2.5,61.4,25.24,1,0,185.02
27/01/2013 11:00:00,2.5,61.4,25.49,1,0,184.3
27/01/2013 14:00:00,2.5,61.4,25.91,1,0,183.08
27/01/2013 17:00:00,2.5,61.4,26.15,1,0,182.38
27/01/2013 20:00:00,2.5,61.4,26.11,1,0,182.5
27/01/2013 23:00:00,2.5,61.4,25.89,1,0,183.14
28/01/2013 02:00:00,2.5,61.4,25.63,1,0,183.89
28/01/2013 05:00:00,2.5,61.4,25.36,1,0,184.66
28/01/2013 08:00:00,2.5,61.4,25.18,1,0,185.21
28/01/2013 11:00:00,2.5,61.4,25.35,1,0,184.72
28/01/2013 14:00:00,2.5,61.4,25.74,1,0,183.56
28/01/2013 17:00:00,2.5,61.4,26,1,0,182.82
28/01/2013 20:00:00,2.5,61.4,25.96,1,0,182.94
28/01/2013 23:00:00,2.5,61.4,25.74,1,0,183.56
29/01/2013 02:00:00,2.5,61.4,25.52,1,0,184.21
29/01/2013 05:00:00,2.5,61.4,25.28,1,0,184.92
29/01/2013 08:00:00,2.5,61.4,25.13,1,0,185.36
29/01/2013 11:00:00,2.5,61.4,25.36,1,0,184.68
29/01/2013 14:00:00,2.5,61.4,25.74,1,0,183.58
29/01/2013 17:00:00,2.5,61.4,26,1,0,182.81
29/01/2013 20:00:00,2.5,61.4,25.89,1,0,183.14
29/01/2013 23:00:00,2.5,61.4,25.67,1,0,183.77
30/01/2013 02:00:00,2.5,61.4,25.45,1,0,184.4
30/01/2013 05:00:00,2.5,61.4,25.25,1,0,185.01
30/01/2013 08:00:00,2.5,61.4,25.14,1,0,185.32
30/01/2013 11:00:00,2.5,61.4,25.4,1,0,184.57
30/01/2013 14:00:00,2.5,61.4,25.8,1,0,183.39
30/01/2013 17:00:00,2.5,61.4,26.09,1,0,182.57
30/01/2013 20:00:00,2.5,61.4,26.02,1,0,182.76
30/01/2013 23:00:00,2.5,61.4,25.82,1,0,183.33
31/01/2013 02:00:00,2.5,61.4,25.58,1,0,184.03
31/01/2013 05:00:00,2.5,61.4,25.32,1,0,184.8
31/01/2013 08:00:00,2.5,61.4,25.14,1,0,185.32
31/01/2013 11:00:00,2.5,61.4,25.33,1,0,184.77
31/01/2013 14:00:00,2.5,61.4,25.75,1,0,183.54
31/01/2013 17:00:00,2.5,61.4,26.02,1,0,182.77
31/01/2013 20:00:00,2.5,61.4,25.99,1,0,182.84
31/01/2013 23:00:00,2.5,61.4,25.77,1,0,183.49
01/02/2013 02:00:00,2.5,61.4,25.49,1,0,184.29
01/02/2013 05:00:00,2.5,61.4,25.21,1,0,185.13
01/02/2013 08:00:00,2.5,61.4,25.04,1,0,185.63
01/02/2013 11:00:00,2.5,61.4,25.24,1,0,185.02
01/02/2013 14:00:00,2.5,61.4,25.67,1,0,183.77
01/02/2013 17:00:00,2.5,61.4,25.92,1,0,183.06
01/02/2013 20:00:00,2.5,61.4,25.92,1,0,183.03
01/02/2013 23:00:00,2.5,61.4,25.77,1,0,183.48
02/02/2013 02:00:00,2.5,61.4,25.6,1,0,183.98
02/02/2013 05:00:00,2.5,61.4,25.41,1,0,184.54
02/02/2013 08:00:00,2.5,61.4,25.28,1,0,184.9
02/02/2013 11:00:00,2.5,61.4,25.52,1,0,184.2
02/02/2013 14:00:00,2.5,61.4,25.94,1,0,182.98
02/02/2013 17:00:00,2.5,61.4,26.28,1,0,182.03
02/02/2013 20:00:00,2.5,61.4,26.34,1,0,181.84
02/02/2013 23:00:00,2.5,61.4,26.21,1,0,182.21
03/02/2013 02:00:00,2.5,61.4,26.08,1,0,182.59
03/02/2013 05:00:00,2.5,61.4,25.93,1,0,183.02
03/02/2013 08:00:00,2.5,61.4,25.82,1,0,183.32
03/02/2013 11:00:00,2.5,61.4,26.06,1,0,182.64
03/02/2013 14:00:00,2.5,61.4,26.44,1,0,181.55
03/02/2013 17:00:00,2.5,61.4,26.77,1,0,180.64
03/02/2013 20:00:00,2.5,61.4,26.82,1,0,180.5
03/02/2013 23:00:00,2.5,61.4,26.65,1,0,180.95
04/02/2013 02:00:00,2.5,61.4,26.48,1,0,181.44
04/02/2013 05:00:00,2.5,61.4,26.33,1,0,181.88
04/02/2013 08:00:00,2.5,61.4,26.26,1,0,182.08
04/02/2013 11:00:00,2.5,61.4,26.44,1,0,181.56
04/02/2013 14:00:00,2.5,61.4,26.77,1,0,180.62
04/02/2013 17:00:00,2.5,61.4,27.01,1,0,179.96
04/02/2013 20:00:00,2.5,61.4,26.99,1,0,180
04/02/2013 23:00:00,2.5,61.4,26.81,1,0,180.52
05/02/2013 02:00:00,2.5,61.4,26.62,1,0,181.06
05/02/2013 05:00:00,2.5,61.4,26.42,1,0,181.62
05/02/2013 08:00:00,2.5,61.4,26.31,1,0,181.94
05/02/2013 11:00:00,2.5,61.4,26.45,1,0,181.52
05/02/2013 14:00:00,2.5,61.4,26.69,1,0,180.84
05/02/2013 17:00:00,2.5,61.4,26.87,1,0,180.33
05/02/2013 20:00:00,2.5,61.4,26.75,1,0,180.67
05/02/2013 23:00:00,2.5,61.4,26.53,1,0,181.3
06/02/2013 02:00:00,2.5,61.4,26.29,1,0,181.97
06/02/2013 05:00:00,2.5,61.4,26.06,1,0,182.64
06/02/2013 08:00:00,2.5,61.4,25.89,1,0,183.13
06/02/2013 11:00:00,2.5,61.4,26.07,1,0,182.6
06/02/2013 14:00:00,2.5,61.4,26.44,1,0,181.56
06/02/2013 17:00:00,2.5,61.4,26.6,1,0,181.1
06/02/2013 20:00:00,2.5,61.4,26.44,1,0,181.57
06/02/2013 23:00:00,2.5,61.4,26.17,1,0,182.32
07/02/2013 02:00:00,2.5,61.4,25.91,1,0,183.09
07/02/2013 05:00:00,2.5,61.4,25.7,1,0,183.67
07/02/2013 08:00:00,2.5,61.4,25.56,1,0,184.09
07/02/2013 11:00:00,2.5,61.4,25.81,1,0,183.35
07/02/2013 14:00:00,2.5,61.4,26.22,1,0,182.18
07/02/2013 17:00:00,2.5,61.4,26.42,1,0,181.61
07/02/2013 20:00:00,2.5,61.4,26.28,1,0,182.01
07/02/2013 23:00:00,2.5,61.4,26.04,1,0,182.7
08/02/2013 02:00:00,2.5,61.4,25.82,1,0,183.33
08/02/2013 05:00:00,2.5,61.4,25.6,1,0,183.97
08/02/2013 08:00:00,2.5,61.4,25.48,1,0,184.33
08/02/2013 11:00:00,2.5,61.4,25.72,1,0,183.62
08/02/2013 14:00:00,2.5,61.4,26.11,1,0,182.49
08/02/2013 17:00:00,2.5,61.4,26.35,1,0,181.81
08/02/2013 20:00:00,2.5,61.4,26.23,1,0,182.17
08/02/2013 23:00:00,2.5,61.4,25.97,1,0,182.89
09/02/2013 02:00:00,2.5,61.4,25.75,1,0,183.53
09/02/2013 05:00:00,2.5,61.4,25.53,1,0,184.19
09/02/2013 08:00:00,2.5,61.4,25.4,1,0,184.55
09/02/2013 11:00:00,2.5,61.4,25.64,1,0,183.87
09/02/2013 14:00:00,2.5,61.4,26.06,1,0,182.64
09/02/2013 17:00:00,2.5,61.4,26.32,1,0,181.91
09/02/2013 20:00:00,2.5,61.4,26.29,1,0,181.99
09/02/2013 23:00:00,2.5,61.4,26.09,1,0,182.56
10/02/2013 02:00:00,2.5,61.4,25.85,1,0,183.24
10/02/2013 05:00:00,2.5,61.4,25.6,1,0,183.97
10/02/2013 08:00:00,2.5,61.4,25.45,1,0,184.41
10/02/2013 11:00:00,2.5,61.4,25.64,1,0,183.85
10/02/2013 14:00:00,2.5,61.4,26.06,1,0,182.65
10/02/2013 17:00:00,2.5,61.4,26.35,1,0,181.8
10/02/2013 20:00:00,2.5,61.4,26.39,1,0,181.69
10/02/2013 23:00:00,2.5,61.4,26.31,1,0,181.93
11/02/2013 02:00:00,2.5,61.4,26.14,1,0,182.4
11/02/2013 05:00:00,2.5,61.4,25.96,1,0,182.93
11/02/2013 08:00:00,2.5,61.4,25.86,1,0,183.22
11/02/2013 11:00:00,2.5,61.4,26.07,1,0,182.6
11/02/2013 14:00:00,2.5,61.4,26.43,1,0,181.59
11/02/2013 17:00:00,2.5,61.4,26.66,1,0,180.95
11/02/2013 20:00:00,2.5,61.4,26.66,1,0,180.93
11/02/2013 23:00:00,2.5,61.4,26.64,1,0,181
12/02/2013 02:00:00,2.5,61.4,26.57,1,0,181.2
12/02/2013 05:00:00,2.5,61.4,26.42,1,0,181.6
12/02/2013 08:00:00,2.5,61.4,26.33,1,0,181.87
12/02/2013 11:00:00,2.5,61.4,26.55,1,0,181.25
12/02/2013 14:00:00,2.5,61.4,26.94,1,0,180.15
12/02/2013 17:00:00,2.5,61.4,27.25,1,0,179.29
12/02/2013 20:00:00,2.5,61.4,27.3,1,0,179.15
12/02/2013 23:00:00,2.5,61.4,27.23,1,0,179.35
13/02/2013 02:00:00,2.5,61.4,27.12,1,0,179.64
13/02/2013 05:00:00,2.5,61.4,27,1,0,179.99
13/02/2013 08:00:00,2.5,61.4,26.92,1,0,180.2
13/02/2013 11:00:00,2.5,61.4,27.12,1,0,179.66
13/02/2013 14:00:00,2.5,61.4,27.48,1,0,178.64
13/02/2013 17:00:00,2.5,61.4,27.77,1,0,177.86
13/02/2013 20:00:00,2.5,61.4,27.78,1,0,177.83
13/02/2013 23:00:00,2.5,61.4,27.66,1,0,178.16
14/02/2013 02:00:00,2.5,61.4,27.53,1,0,178.53
14/02/2013 05:00:00,2.5,61.4,27.39,1,0,178.91
14/02/2013 08:00:00,2.5,61.4,27.3,1,0,179.15
14/02/2013 11:00:00,2.5,61.4,27.43,1,0,178.79
14/02/2013 14:00:00,2.5,61.4,27.7,1,0,178.04
14/02/2013 17:00:00,2.5,61.4,27.74,1,0,177.95
14/02/2013 20:00:00,2.5,61.4,27.48,1,0,178.65
14/02/2013 23:00:00,2.5,61.4,27.21,1,0,179.39
15/02/2013 02:00:00,2.5,61.4,27.01,1,0,179.95
15/02/2013 05:00:00,2.5,61.4,26.82,1,0,180.5
15/02/2013 08:00:00,2.5,61.4,26.71,1,0,180.81
15/02/2013 11:00:00,2.5,61.4,26.9,1,0,180.25
15/02/2013 14:00:00,2.5,61.4,27.24,1,0,179.31
15/02/2013 17:00:00,2.5,61.4,27.46,1,0,178.7
15/02/2013 20:00:00,2.5,61.4,27.39,1,0,178.89
15/02/2013 23:00:00,2.5,61.4,27.19,1,0,179.44
16/02/2013 02:00:00,2.5,61.4,27.04,1,0,179.87
16/02/2013 05:00:00,2.5,61.4,26.89,1,0,180.28
16/02/2013 08:00:00,2.5,61.4,26.8,1,0,180.54
16/02/2013 11:00:00,2.5,61.4,26.99,1,0,180.01
16/02/2013 14:00:00,2.5,61.4,27.3,1,0,179.15
16/02/2013 17:00:00,2.5,61.4,27.5,1,0,178.61
16/02/2013 20:00:00,2.5,61.4,27.37,1,0,178.95
16/02/2013 23:00:00,2.5,61.4,27.12,1,0,179.64
17/02/2013 02:00:00,2.5,61.4,26.88,1,0,180.31
17/02/2013 05:00:00,2.5,61.4,26.67,1,0,180.89
17/02/2013 08:00:00,2.5,61.4,26.53,1,0,181.3
17/02/2013 11:00:00,2.5,61.4,26.62,1,0,181.05
17/02/2013 14:00:00,2.5,61.4,26.76,1,0,180.66
17/02/2013 17:00:00,2.5,61.4,26.75,1,0,180.68
17/02/2013 20:00:00,2.5,61.4,26.55,1,0,181.25
17/02/2013 23:00:00,2.5,61.4,26.28,1,0,182
18/02/2013 02:00:00,2.5,61.4,26.07,1,0,182.62
18/02/2013 05:00:00,2.5,61.4,25.88,1,0,183.17
18/02/2013 08:00:00,2.5,61.4,25.73,1,0,183.61
18/02/2013 11:00:00,2.5,61.4,25.96,1,0,182.94
18/02/2013 14:00:00,2.5,61.4,26.33,1,0,181.86
18/02/2013 17:00:00,2.5,61.4,26.53,1,0,181.3
18/02/2013 20:00:00,2.5,61.4,26.41,1,0,181.65
18/02/2013 23:00:00,2.5,61.4,26.13,1,0,182.45
19/02/2013 02:00:00,2.5,61.4,25.83,1,0,183.3
19/02/2013 05:00:00,2.5,61.4,25.55,1,0,184.13
19/02/2013 08:00:00,2.5,61.4,25.37,1,0,184.65
19/02/2013 11:00:00,2.5,61.4,25.56,1,0,184.09
19/02/2013 14:00:00,2.5,61.4,25.98,1,0,182.89
19/02/2013 17:00:00,2.5,61.4,26.22,1,0,182.19
19/02/2013 20:00:00,2.5,61.4,26.17,1,0,182.31
19/02/2013 23:00:00,2.5,61.4,26.01,1,0,182.8
20/02/2013 02:00:00,2.5,61.4,25.8,1,0,183.39
20/02/2013 05:00:00,2.5,61.4,25.58,1,0,184.02
20/02/2013 08:00:00,2.5,61.4,25.45,1,0,184.41
20/02/2013 11:00:00,2.5,61.4,25.64,1,0,183.85
20/02/2013 14:00:00,2.5,61.4,25.96,1,0,182.94
20/02/2013 17:00:00,2.5,61.4,26.2,1,0,182.24
20/02/2013 20:00:00,2.5,61.4,26.29,1,0,181.99
20/02/2013 23:00:00,2.5,61.4,26.32,1,0,181.9
21/02/2013 02:00:00,2.5,61.4,26.29,1,0,181.99
21/02/2013 05:00:00,2.5,61.4,26.24,1,0,182.12
21/02/2013 08:00:00,2.5,61.4,26.21,1,0,182.21
21/02/2013 11:00:00,2.5,61.4,26.39,1,0,181.71
21/02/2013 14:00:00,2.5,61.4,26.68,1,0,180.87
21/02/2013 17:00:00,2.5,61.4,26.94,1,0,180.16
21/02/2013 20:00:00,2.5,61.4,27,1,0,179.99
21/02/2013 23:00:00,2.5,61.4,26.97,1,0,180.07
22/02/2013 02:00:00,2.5,61.4,26.89,1,0,180.29
22/02/2013 05:00:00,2.5,61.4,26.78,1,0,180.6
22/02/2013 08:00:00,2.5,61.4,26.7,1,0,180.81
22/02/2013 11:00:00,2.5,61.4,26.83,1,0,180.47
22/02/2013 14:00:00,2.5,61.4,27.03,1,0,179.89
22/02/2013 17:00:00,2.5,61.4,27.07,1,0,179.79
22/02/2013 20:00:00,2.5,61.4,26.87,1,0,180.35
22/02/2013 23:00:00,2.5,61.4,26.61,1,0,181.09
23/02/2013 02:00:00,2.5,61.4,26.35,1,0,181.81
