DATE,Q,S,TEMP,DO
16/02/2013 10:30:03,3.00,36.39,23.95,212.960
16/02/2013 10:45:08,3.00,36.39,23.95,212.953
16/02/2013 11:00:03,3.00,36.39,23.95,212.947
16/02/2013 11:15:08,3.00,36.39,23.95,212.940
16/02/2013 11:30:03,3.00,36.39,23.96,212.933
16/02/2013 11:45:08,3.00,36.39,23.96,212.927
16/02/2013 12:00:02,3.00,36.39,23.96,212.921
16/02/2013 12:15:06,3.00,36.39,23.96,212.915
16/02/2013 12:30:01,3.00,36.39,23.96,212.910
16/02/2013 12:45:04,3.00,36.39,23.96,212.905
16/02/2013 13:00:08,3.00,36.39,23.97,212.900
16/02/2013 13:15:02,3.00,36.39,23.97,212.895
16/02/2013 13:30:05,3.00,36.39,23.97,212.890
16/02/2013 13:45:08,3.00,36.39,23.97,212.884
16/02/2013 14:00:01,3.00,36.39,23.97,212.879
16/02/2013 14:15:05,3.00,36.39,23.97,212.875
16/02/2013 14:30:08,3.00,36.39,23.97,212.870
16/02/2013 14:45:02,3.00,36.39,23.97,212.866
16/02/2013 15:00:06,3.00,36.38,23.98,212.862
16/02/2013 15:15:01,3.00,36.38,23.98,212.858
16/02/2013 15:30:06,3.00,36.38,23.98,212.855
16/02/2013 15:45:01,3.00,36.38,23.98,212.851
16/02/2013 16:00:06,3.00,36.38,23.98,212.848
16/02/2013 16:15:01,3.00,36.38,23.98,212.845
16/02/2013 16:30:07,3.00,36.38,23.98,212.842
16/02/2013 16:45:03,3.00,36.38,23.98,212.839
16/02/2013 17:00:09,3.00,36.38,23.98,212.837
16/02/2013 17:15:06,3.00,36.38,23.98,212.835
16/02/2013 17:30:03,3.00,36.38,23.98,212.832
16/02/2013 17:45:01,3.00,36.38,23.98,212.831
16/02/2013 18:00:08,3.00,36.38,23.98,212.829
16/02/2013 18:15:07,3.00,36.38,23.99,212.828
16/02/2013 18:30:05,3.00,36.38,23.99,212.826
16/02/2013 18:45:03,3.00,36.38,23.99,212.824
16/02/2013 19:00:02,3.00,36.38,23.99,212.823
16/02/2013 19:15:01,3.00,36.38,23.99,212.821
16/02/2013 19:30:09,3.00,36.38,23.99,212.820
16/02/2013 19:45:07,3.00,36.38,23.99,212.819
16/02/2013 20:00:05,3.00,36.38,23.99,212.817
16/02/2013 20:15:04,3.00,36.38,23.99,212.812
16/02/2013 20:30:03,3.00,36.38,23.99,212.796
16/02/2013 20:45:02,3.00,36.39,24.01,212.749
16/02/2013 21:00:01,3.00,36.39,24.03,212.654
16/02/2013 21:15:01,3.00,36.39,24.03,212.643
16/02/2013 21:30:00,3.00,36.39,24.03,212.665
16/02/2013 21:45:00,3.00,36.39,24.02,212.687
16/02/2013 22:00:09,3.00,36.39,24.02,212.703
16/02/2013 22:15:09,3.00,36.39,24.01,212.711
16/02/2013 22:30:09,3.00,36.39,24.01,212.711
16/02/2013 22:45:09,3.00,36.39,24.02,212.703
16/02/2013 23:00:01,3.00,36.40,24.02,212.685
16/02/2013 23:15:02,3.00,36.40,24.03,212.660
16/02/2013 23:30:03,3.00,36.40,24.04,212.629
16/02/2013 23:45:05,3.00,36.40,24.04,212.594
17/02/2013 00:00:08,3.00,36.40,24.05,212.558
17/02/2013 00:15:01,3.00,36.40,24.06,212.522
17/02/2013 00:30:03,3.00,36.40,24.07,212.486
17/02/2013 00:45:06,3.00,36.40,24.08,212.452
17/02/2013 01:00:09,3.00,36.40,24.09,212.420
17/02/2013 01:15:03,3.00,36.40,24.10,212.390
17/02/2013 01:30:06,3.00,36.40,24.11,212.364
17/02/2013 01:45:00,3.00,36.40,24.11,212.341
17/02/2013 02:00:04,3.00,36.40,24.12,212.323
17/02/2013 02:15:08,3.00,36.40,24.12,212.310
17/02/2013 02:30:03,3.00,36.40,24.12,212.301
17/02/2013 02:45:08,3.00,36.40,24.12,212.297
17/02/2013 03:00:03,3.00,36.40,24.12,212.299
17/02/2013 03:15:08,3.00,36.40,24.12,212.304
17/02/2013 03:30:04,3.00,36.40,24.12,212.312
17/02/2013 03:45:09,3.00,36.40,24.12,212.323
17/02/2013 04:00:05,3.00,36.40,24.11,212.336
17/02/2013 04:15:00,3.00,36.40,24.11,212.354
17/02/2013 04:30:06,3.00,36.40,24.10,212.376
17/02/2013 04:45:02,3.00,36.40,24.10,212.401
17/02/2013 05:00:07,3.00,36.40,24.09,212.430
17/02/2013 05:15:03,3.00,36.40,24.08,212.461
17/02/2013 05:30:09,3.00,36.40,24.07,212.496
17/02/2013 05:45:05,3.00,36.40,24.06,212.533
17/02/2013 06:00:00,3.00,36.40,24.05,212.576
17/02/2013 06:15:05,3.00,36.40,24.03,212.624
17/02/2013 06:30:09,3.00,36.40,24.02,212.675
17/02/2013 06:45:04,3.00,36.40,24.01,212.727
17/02/2013 07:00:07,3.00,36.40,23.99,212.776
17/02/2013 07:15:01,3.00,36.40,23.98,212.824
17/02/2013 07:30:04,3.00,36.40,23.97,212.870
17/02/2013 07:45:06,3.00,36.40,23.96,212.914
17/02/2013 08:00:08,3.00,36.40,23.94,212.957
17/02/2013 08:15:00,3.00,36.40,23.93,213.001
17/02/2013 08:30:01,3.00,36.40,23.92,213.043
17/02/2013 08:45:02,3.00,36.40,23.91,213.083
17/02/2013 09:00:01,3.00,36.40,23.90,213.118
17/02/2013 09:15:01,3.00,36.40,23.89,213.150
17/02/2013 09:30:08,3.00,36.40,23.89,213.175
17/02/2013 09:45:06,3.00,36.40,23.88,213.191
17/02/2013 10:00:04,3.00,36.40,23.88,213.198
17/02/2013 10:15:01,3.00,36.40,23.88,213.199
17/02/2013 10:30:08,3.00,36.40,23.88,213.195
17/02/2013 10:45:04,3.00,36.40,23.88,213.186
17/02/2013 11:00:01,3.00,36.40,23.89,213.174
17/02/2013 11:15:06,3.00,36.40,23.89,213.159
17/02/2013 11:30:02,3.00,36.40,23.89,213.140
17/02/2013 11:45:06,3.00,36.40,23.90,213.118
17/02/2013 12:00:02,3.00,36.40,23.91,213.094
17/02/2013 12:15:06,3.00,36.40,23.91,213.067
17/02/2013 12:30:01,3.00,36.40,23.92,213.041
17/02/2013 12:45:05,3.00,36.40,23.93,213.015
17/02/2013 13:00:09,3.00,36.40,23.93,212.994
17/02/2013 13:15:04,3.00,36.40,23.94,212.982
17/02/2013 13:30:08,3.00,36.40,23.94,212.982
17/02/2013 13:45:03,3.00,36.40,23.93,212.993
17/02/2013 14:00:07,3.00,36.40,23.93,213.016
17/02/2013 14:15:01,3.00,36.40,23.92,213.048
17/02/2013 14:30:05,3.00,36.40,23.91,213.083
17/02/2013 14:45:09,3.00,36.41,23.90,213.114
17/02/2013 15:00:03,3.00,36.41,23.89,213.140
17/02/2013 15:15:07,3.00,36.41,23.89,213.162
17/02/2013 15:30:01,3.00,36.41,23.88,213.179
17/02/2013 15:45:06,3.00,36.41,23.88,213.191
17/02/2013 16:00:01,3.00,36.41,23.88,213.198
17/02/2013 16:15:06,3.00,36.41,23.88,213.194
17/02/2013 16:30:02,3.00,36.41,23.88,213.185
17/02/2013 16:45:07,3.00,36.41,23.88,213.180
17/02/2013 17:00:03,3.00,36.41,23.88,213.184
17/02/2013 17:15:09,3.00,36.41,23.88,213.195
17/02/2013 17:30:05,3.00,36.41,23.87,213.214
17/02/2013 17:45:01,3.00,36.41,23.86,213.240
17/02/2013 18:00:07,3.00,36.41,23.86,213.275
17/02/2013 18:15:04,3.00,36.41,23.84,213.319
17/02/2013 18:30:00,3.00,36.41,23.83,213.371
17/02/2013 18:45:07,3.00,36.41,23.81,213.435
17/02/2013 19:00:05,3.00,36.41,23.79,213.509
17/02/2013 19:15:02,3.00,36.41,23.77,213.589
17/02/2013 19:30:01,3.00,36.41,23.75,213.671
17/02/2013 19:45:09,3.00,36.41,23.73,213.753
17/02/2013 20:00:08,3.00,36.41,23.70,213.831
17/02/2013 20:15:07,3.00,36.41,23.68,213.907
17/02/2013 20:30:07,3.00,36.42,23.66,213.980
17/02/2013 20:45:06,3.00,36.42,23.64,214.049
17/02/2013 21:00:05,3.00,36.42,23.63,214.113
17/02/2013 21:15:05,3.00,36.42,23.61,214.176
17/02/2013 21:30:04,3.00,36.42,23.59,214.239
17/02/2013 21:45:04,3.00,36.42,23.58,214.304
17/02/2013 22:00:04,3.00,36.42,23.56,214.369
17/02/2013 22:15:05,3.00,36.42,23.54,214.438
17/02/2013 22:30:06,3.00,36.42,23.52,214.511
17/02/2013 22:45:07,3.00,36.42,23.50,214.587
17/02/2013 23:00:08,3.00,36.42,23.48,214.664
17/02/2013 23:15:00,3.00,36.42,23.46,214.741
17/02/2013 23:30:02,3.00,36.42,23.44,214.814
17/02/2013 23:45:04,3.00,36.42,23.42,214.881
18/02/2013 00:00:06,3.00,36.42,23.40,214.943
18/02/2013 00:15:09,3.00,36.42,23.39,215.003
18/02/2013 00:30:02,3.00,36.42,23.37,215.061
18/02/2013 00:45:06,3.00,36.42,23.36,215.121
18/02/2013 01:00:00,3.00,36.42,23.34,215.177
18/02/2013 01:15:05,3.00,36.42,23.33,215.231
18/02/2013 01:30:09,3.00,36.42,23.31,215.281
18/02/2013 01:45:05,3.00,36.42,23.30,215.328
18/02/2013 02:00:01,3.00,36.43,23.29,215.377
18/02/2013 02:15:06,3.00,36.43,23.27,215.426
18/02/2013 02:30:03,3.00,36.43,23.26,215.478
18/02/2013 02:45:09,3.00,36.43,23.25,215.532
18/02/2013 03:00:06,3.00,36.43,23.23,215.587
18/02/2013 03:15:03,3.00,36.43,23.22,215.643
18/02/2013 03:30:09,3.00,36.43,23.20,215.697
18/02/2013 03:45:07,3.00,36.43,23.19,215.746
18/02/2013 04:00:04,3.00,36.43,23.18,215.794
18/02/2013 04:15:01,3.00,36.43,23.16,215.841
18/02/2013 04:30:08,3.00,36.43,23.15,215.887
18/02/2013 04:45:06,3.00,36.43,23.14,215.930
18/02/2013 05:00:03,3.00,36.43,23.13,215.975
18/02/2013 05:15:01,3.00,36.43,23.11,216.022
18/02/2013 05:30:08,3.00,36.43,23.10,216.071
18/02/2013 05:45:05,3.00,36.43,23.09,216.122
18/02/2013 06:00:03,3.00,36.43,23.07,216.173
18/02/2013 06:15:09,3.00,36.43,23.06,216.223
18/02/2013 06:30:06,3.00,36.43,23.05,216.272
18/02/2013 06:45:03,3.00,36.43,23.04,216.317
18/02/2013 07:00:09,3.00,36.43,23.02,216.359
18/02/2013 07:15:05,3.00,36.43,23.02,216.395
18/02/2013 07:30:00,3.00,36.43,23.01,216.425
18/02/2013 07:45:05,3.00,36.43,23.00,216.452
18/02/2013 08:00:09,3.00,36.43,22.99,216.474
18/02/2013 08:15:03,3.00,36.43,22.99,216.489
18/02/2013 08:30:06,3.00,36.43,22.99,216.499
18/02/2013 08:45:08,3.00,36.43,22.99,216.505
18/02/2013 09:00:01,3.00,36.43,22.99,216.505
18/02/2013 09:15:02,3.00,36.43,22.99,216.501
18/02/2013 09:30:03,3.00,36.43,22.99,216.492
18/02/2013 09:45:03,3.00,36.43,22.99,216.481
18/02/2013 10:00:03,3.00,36.43,23.00,216.466
18/02/2013 10:15:02,3.00,36.43,23.00,216.448
18/02/2013 10:30:01,3.00,36.44,23.01,216.428
18/02/2013 10:45:08,3.00,36.44,23.01,216.406
18/02/2013 11:00:06,3.00,36.44,23.02,216.380
18/02/2013 11:15:03,3.00,36.44,23.03,216.351
18/02/2013 11:30:00,3.00,36.44,23.03,216.321
18/02/2013 11:45:06,3.00,36.44,23.04,216.291
18/02/2013 12:00:03,3.00,36.44,23.05,216.263
18/02/2013 12:15:08,3.00,36.44,23.06,216.237
18/02/2013 12:30:04,3.00,36.44,23.06,216.213
18/02/2013 12:45:09,3.00,36.43,23.07,216.192
18/02/2013 13:00:04,3.00,36.43,23.07,216.175
18/02/2013 13:15:09,3.00,36.43,23.08,216.160
18/02/2013 13:30:04,3.00,36.43,23.08,216.147
18/02/2013 13:45:08,3.00,36.43,23.08,216.136
18/02/2013 14:00:03,3.00,36.43,23.09,216.126
18/02/2013 14:15:07,3.00,36.43,23.09,216.117
18/02/2013 14:30:02,3.00,36.43,23.09,216.108
18/02/2013 14:45:06,3.00,36.43,23.09,216.100
18/02/2013 15:00:09,3.00,36.43,23.09,216.092
18/02/2013 15:15:04,3.00,36.43,23.10,216.084
18/02/2013 15:30:07,3.00,36.43,23.10,216.075
18/02/2013 15:45:02,3.00,36.43,23.10,216.066
18/02/2013 16:00:05,3.00,36.43,23.10,216.054
18/02/2013 16:15:09,3.00,36.43,23.11,216.037
18/02/2013 16:30:03,3.00,36.43,23.12,216.015
18/02/2013 16:45:06,3.00,36.43,23.12,215.986
18/02/2013 17:00:00,3.00,36.43,23.13,215.948
18/02/2013 17:15:04,3.00,36.43,23.15,215.893
18/02/2013 17:30:07,3.00,36.43,23.17,215.803
18/02/2013 17:45:02,3.00,36.43,23.21,215.663
18/02/2013 18:00:06,3.00,36.43,23.25,215.487
18/02/2013 18:15:01,3.00,36.44,23.30,215.296
18/02/2013 18:30:06,3.00,36.44,23.34,215.142
18/02/2013 18:45:02,3.00,36.44,23.38,215.014
18/02/2013 19:00:07,3.00,36.44,23.39,214.969
18/02/2013 19:15:04,3.00,36.44,23.38,215.018
18/02/2013 19:30:00,3.00,36.45,23.36,215.070
18/02/2013 19:45:06,3.00,36.45,23.35,215.111
18/02/2013 20:00:03,3.00,36.45,23.34,215.142
18/02/2013 20:15:01,3.00,36.45,23.34,215.166
18/02/2013 20:30:08,3.00,36.45,23.33,215.185
18/02/2013 20:45:07,3.00,36.45,23.33,215.202
18/02/2013 21:00:05,3.00,36.45,23.32,215.217
18/02/2013 21:15:05,3.00,36.45,23.32,215.232
18/02/2013 21:30:04,3.00,36.45,23.31,215.257
18/02/2013 21:45:04,3.00,36.45,23.30,215.285
18/02/2013 22:00:05,3.00,36.45,23.30,215.313
18/02/2013 22:15:05,3.00,36.45,23.29,215.338
18/02/2013 22:30:06,3.00,36.45,23.28,215.362
18/02/2013 22:45:08,3.00,36.45,23.28,215.382
18/02/2013 23:00:00,3.00,36.45,23.27,215.396
18/02/2013 23:15:02,3.00,36.45,23.27,215.406
18/02/2013 23:30:05,3.00,36.45,23.27,215.414
18/02/2013 23:45:09,3.00,36.45,23.27,215.419
19/02/2013 00:00:03,3.00,36.45,23.27,215.421
19/02/2013 00:15:07,3.00,36.45,23.27,215.422
19/02/2013 00:30:03,3.00,36.45,23.27,215.423
19/02/2013 00:45:08,3.00,36.45,23.27,215.425
19/02/2013 01:00:04,3.00,36.45,23.26,215.429
19/02/2013 01:15:01,3.00,36.45,23.26,215.437
19/02/2013 01:30:07,3.00,36.45,23.26,215.451
19/02/2013 01:45:04,3.00,36.45,23.25,215.469
19/02/2013 02:00:02,3.00,36.45,23.25,215.486
19/02/2013 02:15:09,3.00,36.45,23.25,215.501
19/02/2013 02:30:07,3.00,36.45,23.24,215.515
19/02/2013 02:45:06,3.00,36.45,23.24,215.528
19/02/2013 03:00:04,3.00,36.45,23.23,215.542
19/02/2013 03:15:03,3.00,36.45,23.23,215.559
19/02/2013 03:30:02,3.00,36.45,23.23,215.578
19/02/2013 03:45:01,3.00,36.45,23.22,215.597
19/02/2013 04:00:01,3.00,36.45,23.22,215.617
19/02/2013 04:15:09,3.00,36.45,23.21,215.636
19/02/2013 04:30:09,3.00,36.45,23.20,215.657
19/02/2013 04:45:08,3.00,36.45,23.20,215.678
19/02/2013 05:00:07,3.00,36.45,23.19,215.700
19/02/2013 05:15:06,3.00,36.45,23.19,215.721
19/02/2013 05:30:05,3.00,36.45,23.18,215.742
19/02/2013 05:45:04,3.00,36.45,23.18,215.763
19/02/2013 06:00:03,3.00,36.45,23.17,215.785
19/02/2013 06:15:01,3.00,36.45,23.16,215.808
19/02/2013 06:30:09,3.00,36.45,23.16,215.832
19/02/2013 06:45:07,3.00,36.45,23.15,215.852
19/02/2013 07:00:05,3.00,36.45,23.15,215.867
19/02/2013 07:15:02,3.00,36.45,23.15,215.877
19/02/2013 07:30:09,3.00,36.45,23.14,215.882
19/02/2013 07:45:05,3.00,36.45,23.14,215.885
19/02/2013 08:00:01,3.00,36.45,23.14,215.884
19/02/2013 08:15:07,3.00,36.45,23.15,215.880
19/02/2013 08:30:02,3.00,36.45,23.15,215.875
19/02/2013 08:45:07,3.00,36.45,23.15,215.866
19/02/2013 09:00:01,3.00,36.45,23.15,215.855
19/02/2013 09:15:05,3.00,36.45,23.16,215.840
19/02/2013 09:30:07,3.00,36.45,23.16,215.822
19/02/2013 09:45:00,3.00,36.45,23.17,215.801
19/02/2013 10:00:02,3.00,36.45,23.17,215.777
19/02/2013 10:15:04,3.00,36.45,23.18,215.753
19/02/2013 10:30:04,3.00,36.45,23.19,215.729
19/02/2013 10:45:05,3.00,36.45,23.19,215.705
19/02/2013 11:00:05,3.00,36.45,23.20,215.683
19/02/2013 11:15:05,3.00,36.45,23.20,215.663
19/02/2013 11:30:04,3.00,36.45,23.21,215.645
19/02/2013 11:45:02,3.00,36.45,23.21,215.628
19/02/2013 12:00:01,3.00,36.45,23.22,215.612
19/02/2013 12:15:08,3.00,36.45,23.22,215.597
19/02/2013 12:30:06,3.00,36.45,23.22,215.584
19/02/2013 12:45:04,3.00,36.45,23.23,215.571
19/02/2013 13:00:02,3.00,36.45,23.23,215.560
19/02/2013 13:15:08,3.00,36.45,23.23,215.550
19/02/2013 13:30:06,3.00,36.45,23.24,215.541
19/02/2013 13:45:02,3.00,36.45,23.24,215.533
19/02/2013 14:00:08,3.00,36.45,23.24,215.526
19/02/2013 14:15:04,3.00,36.45,23.24,215.520
19/02/2013 14:30:00,3.00,36.45,23.24,215.516
19/02/2013 14:45:06,3.00,36.45,23.24,215.512
19/02/2013 15:00:02,3.00,36.45,23.24,215.511
19/02/2013 15:15:07,3.00,36.45,23.24,215.509
19/02/2013 15:30:03,3.00,36.45,23.24,215.508
19/02/2013 15:45:08,3.00,36.45,23.25,215.506
19/02/2013 16:00:04,3.00,36.45,23.25,215.506
19/02/2013 16:15:08,3.00,36.45,23.25,215.506
19/02/2013 16:30:03,3.00,36.45,23.24,215.507
19/02/2013 16:45:07,3.00,36.45,23.24,215.508
19/02/2013 17:00:02,3.00,36.45,23.24,215.510
19/02/2013 17:15:06,3.00,36.45,23.24,215.512
19/02/2013 17:30:01,3.00,36.45,23.24,215.514
19/02/2013 17:45:05,3.00,36.45,23.24,215.516
19/02/2013 18:00:09,3.00,36.45,23.24,215.519
19/02/2013 18:15:04,3.00,36.45,23.24,215.523
19/02/2013 18:30:08,3.00,36.45,23.24,215.528
19/02/2013 18:45:02,3.00,36.45,23.24,215.532
19/02/2013 19:00:06,3.00,36.45,23.24,215.535
19/02/2013 19:15:01,3.00,36.45,23.24,215.538
19/02/2013 19:30:05,3.00,36.45,23.24,215.538
19/02/2013 19:45:00,3.00,36.45,23.24,215.532
19/02/2013 20:00:05,3.00,36.45,23.24,215.513
19/02/2013 20:15:00,3.00,36.45,23.26,215.461
19/02/2013 20:30:06,3.00,36.45,23.29,215.335
19/02/2013 20:45:02,3.00,36.46,23.32,215.211
19/02/2013 21:00:07,3.00,36.46,23.35,215.107
19/02/2013 21:15:04,3.00,36.46,23.37,215.024
19/02/2013 21:30:01,3.00,36.46,23.37,215.009
19/02/2013 21:45:08,3.00,36.46,23.36,215.037
19/02/2013 22:00:06,3.00,36.46,23.36,215.068
19/02/2013 22:15:04,3.00,36.46,23.35,215.098
19/02/2013 22:30:02,3.00,36.46,23.34,215.124
19/02/2013 22:45:01,3.00,36.47,23.33,215.149
19/02/2013 23:00:01,3.00,36.47,23.33,215.173
19/02/2013 23:15:01,3.00,36.47,23.32,215.196
19/02/2013 23:30:01,3.00,36.47,23.32,215.218
19/02/2013 23:45:02,3.00,36.47,23.31,215.240
20/02/2013 00:00:04,3.00,36.47,23.30,215.259
