Date,Q,Salt,Temp,Ones,Zeros,DO
05/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
06/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
06/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
06/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
06/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
06/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
06/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
06/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
06/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
07/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
07/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
07/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
07/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
07/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
07/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
07/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
07/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
08/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
08/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
08/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
08/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
08/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
08/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
08/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
08/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
09/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
09/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
09/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
09/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
09/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
09/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
09/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
09/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
10/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
10/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
10/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
10/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
10/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
10/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
10/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
10/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
11/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
11/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
11/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
11/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
11/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
11/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
11/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
11/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
12/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
12/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
12/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
12/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
12/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
12/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
12/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
12/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
13/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
13/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
13/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
13/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
13/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
13/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
13/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
13/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
14/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
14/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
14/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
14/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
14/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
14/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
14/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
14/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
15/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
15/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
15/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
15/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
15/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
15/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
15/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
15/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
16/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
16/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
16/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
16/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
16/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
16/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
16/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
16/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
17/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
17/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
17/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
17/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
17/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
17/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
17/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
17/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
18/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
18/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
18/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
18/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
18/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
18/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
18/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
18/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
19/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
19/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
19/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
19/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
19/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
19/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
19/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
19/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
20/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
20/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
20/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
20/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
20/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
20/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
20/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
20/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
21/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
21/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
21/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
21/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
21/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
21/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
21/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
21/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
22/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
22/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
22/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
22/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
22/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
22/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
22/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
22/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
23/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
23/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
23/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
23/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
23/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
23/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
23/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
23/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
24/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
24/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
24/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
24/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
24/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
24/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
24/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
24/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
25/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
25/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
25/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
25/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
25/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
25/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
25/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
25/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
26/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
26/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
26/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
26/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
26/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
26/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
26/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
26/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
27/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
27/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
27/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
27/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
27/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
27/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
27/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
27/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
28/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
28/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
28/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
28/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
28/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
28/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
28/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
28/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
29/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
29/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
29/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
29/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
29/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
29/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
29/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
29/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
30/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
30/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
30/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
30/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
30/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
30/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
30/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
30/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
31/01/2013 02:00:00,1.78,0.65,27,1,0,253.11
31/01/2013 05:00:00,1.78,0.65,27,1,0,253.11
31/01/2013 08:00:00,1.78,0.65,27,1,0,253.11
31/01/2013 11:00:00,1.78,0.65,27,1,0,253.11
31/01/2013 14:00:00,1.78,0.65,27,1,0,253.11
31/01/2013 17:00:00,1.78,0.65,27,1,0,253.11
31/01/2013 20:00:00,1.78,0.65,27,1,0,253.11
31/01/2013 23:00:00,1.78,0.65,27,1,0,253.11
01/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
01/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
01/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
01/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
01/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
01/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
01/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
01/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
02/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
02/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
02/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
02/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
02/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
02/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
02/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
02/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
03/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
03/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
03/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
03/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
03/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
03/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
03/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
03/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
04/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
04/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
04/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
04/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
04/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
04/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
04/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
04/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
05/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
05/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
05/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
05/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
05/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
05/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
05/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
05/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
06/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
06/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
06/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
06/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
06/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
06/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
06/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
06/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
07/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
07/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
07/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
07/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
07/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
07/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
07/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
07/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
08/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
08/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
08/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
08/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
08/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
08/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
08/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
08/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
09/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
09/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
09/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
09/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
09/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
09/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
09/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
09/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
10/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
10/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
10/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
10/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
10/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
10/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
10/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
10/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
11/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
11/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
11/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
11/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
11/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
11/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
11/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
11/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
12/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
12/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
12/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
12/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
12/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
12/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
12/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
12/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
13/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
13/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
13/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
13/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
13/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
13/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
13/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
13/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
14/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
14/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
14/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
14/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
14/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
14/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
14/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
14/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
15/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
15/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
15/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
15/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
15/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
15/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
15/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
15/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
16/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
16/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
16/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
16/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
16/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
16/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
16/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
16/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
17/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
17/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
17/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
17/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
17/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
17/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
17/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
17/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
18/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
18/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
18/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
18/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
18/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
18/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
18/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
18/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
19/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
19/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
19/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
19/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
19/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
19/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
19/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
19/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
20/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
20/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
20/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
20/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
20/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
20/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
20/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
20/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
21/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
21/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
21/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
21/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
21/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
21/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
21/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
21/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
22/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
22/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
22/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
22/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
22/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
22/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
22/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
22/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
23/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
23/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
23/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
23/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
23/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
23/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
23/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
23/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
24/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
24/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
24/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
24/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
24/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
24/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
24/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
24/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
25/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
25/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
25/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
25/02/2013 11:00:00,1.78,0.65,27,1,0,253.11
25/02/2013 14:00:00,1.78,0.65,27,1,0,253.11
25/02/2013 17:00:00,1.78,0.65,27,1,0,253.11
25/02/2013 20:00:00,1.78,0.65,27,1,0,253.11
25/02/2013 23:00:00,1.78,0.65,27,1,0,253.11
26/02/2013 02:00:00,1.78,0.65,27,1,0,253.11
26/02/2013 05:00:00,1.78,0.65,27,1,0,253.11
26/02/2013 08:00:00,1.78,0.65,27,1,0,253.11
